Date,Close
12/3/2013,87.76
12/4/2013,87.76
12/5/2013,87.7
12/6/2013,88.91
12/9/2013,88.98
12/10/2013,89.03
12/11/2013,88.06
12/12/2013,88.33
12/13/2013,88.19
12/16/2013,88.68
12/17/2013,87.95
12/18/2013,90.59
12/19/2013,90.17
12/20/2013,91.33
12/23/2013,91.5
12/24/2013,91.91
12/26/2013,92.43
12/27/2013,91.83
12/30/2013,91.5
12/31/2013,92.22
1/2/2014,90.76
1/3/2014,90.21
1/6/2014,90.5
1/7/2014,90.84
1/8/2014,90.93
1/9/2014,91.23
1/10/2014,90.73
1/13/2014,88.53
1/14/2014,89.67
1/15/2014,91.03
